"Coin","CurrentPrice","Time","DailyGain","DailyRating","DailyPosition","DailyVolume","60.0.Gain","60.0.Rating","60.0.Position","60.0.Volume","60.1.Gain","60.1.Rating","60.1.Position","60.1.Volume","60.Trajectory","60.VolumeIncrease","60.VolumePercent","3600.0.Gain","3600.0.Rating","3600.0.Position","3600.0.Volume","3600.1.Gain","3600.1.Rating","3600.1.Position","3600.1.Volume","3600.Trajectory","3600.VolumeIncrease","3600.VolumePercent","0.HourTrajectory","1.HourTrajectory","86400.0.Gain","86400.0.Rating","86400.0.Position","86400.0.Volume","86400.1.Gain","86400.1.Rating","86400.1.Position","86400.1.Volume","86400.Trajectory","86400.VolumeIncrease","86400.VolumePercent","0.DayTrajectory","1.DayTrajectory"
"OGN-USD","0.963","6/3/2021 11:23:55 PM","0.8892","0.0533","Middle","6483218.42","1.0010","0.0010","Top","541.45","0.9979","0","Bottom","5506.17","0.0031","0.0983","0.0001","0.9877","0.0604","Middle","175749.58","0.9909","0.0652","Middle","386774.02","-0.0032","0.4544","0.0271","-0.0032","-0.0070","0.8920","0.0194","Middle","2927366.87","1.0307","1.125","Middle","5091598.34","-0.1387","0.5749","0.4515","-0.0101","-0.0328"
"UMA-USD","16.477","6/3/2021 11:23:59 PM","1.1357","1.4609","Middle","784051.844","0.9992","0.0168","Middle","2470.42","0.9958","0.0171","Middle","2681.176","0.0034","0.9214","0.0032","0.9561","0.0823","Middle","42223.708","1.0390","2","Middle","197883.309","-0.0829","0.2134","0.0539","-0.0829","0.0432","1.1262","1.2402","Middle","514725.81","1.0395","0.2225","Middle","305754.869","0.0867","1.6835","0.6565","0.0398","-0.0437"
"ATOM-USD","15.648","6/3/2021 11:24:01 PM","0.9416","0.1676","Middle","1514879.6","0.9987","0","Bottom","128.3","0.9981","0.0032","Middle","442","0.0006","0.2903","0.0001","0.9875","0.1804","Middle","36825.1","0.9917","0","Bottom","43038.5","-0.0042","0.8556","0.0243","-0.0042","-0.0064","0.9390","0.1804","Middle","372049.1","1.1204","3.6539","Middle","1611141.2","-0.1814","0.2309","0.2456","-0.0070","-0.1223"
"BAT-USD","0.767","6/3/2021 11:24:03 PM","0.9263","0","Bottom","4945463.85","1.0013","0.0122","Middle","474.41","1","0","Bottom","157.93","0.0013","3.0039","0.0001","0.9847","0.0641","Middle","82606.93","0.9924","0.0294","Middle","71053.47","-0.0077","1.1626","0.0167","-0.0077","-0.0076","0.9242","0.0122","Middle","1432502.07","1.0414","2.3158","Middle","4549984.36","-0.1172","0.3148","0.2897","-0.0089","-0.0414"
"NKN-USD","0.3613","6/3/2021 11:24:12 PM","0.9191","0.1140","Middle","19868584.9","1.0008","0.0053","Middle","2399.1","1.0022","0.0030","Top","1328.4","-0.0014","1.8060","0.0001","0.9874","0.0719","Middle","431024.2","0.9913","0.0484","Middle","740276.1","-0.0039","0.5822","0.0217","-0.0039","-0.0109","0.9168","0.1339","Middle","6167798.9","1.0478","0.9789","Middle","17864659.9","-0.1310","0.3453","0.3104","-0.0095","-0.0456"
"NMR-USD","47.7","6/3/2021 11:24:16 PM","0.9299","0.0366","Middle","113959.592","1.0056","0.0527","Middle","26.318","0.9987","0","Bottom","86.62","0.0069","0.3038","0.0002","1.0022","0.0896","Middle","2809.037","0.9926","0.0040","Middle","2644.273","0.0096","1.0623","0.0246","0.0096","-0.0061","0.9584","0.0896","Middle","32199.822","1.0169","0.4621","Middle","194793.353","-0.0585","0.1653","0.2826","-0.0130","-0.0182"
"NU-USD","0.4","6/3/2021 11:24:20 PM","1.1554","1.7526","Middle","54709308.485426","0.9854","0.0563","Middle","171672.039605","1.0070","0.0069","Top","35559.892023","-0.0216","4.8277","0.0031","0.9835","0.6818","Middle","2861014.427301","0.9222","0.2590","Middle","6901866.850533","0.0613","0.4145","0.0523","0.0613","-0.0848","1.1560","1.7583","Middle","38638506.501629","1.0800","0.2932","Middle","34366406.84508","0.0760","1.1243","0.7063","-0.0632","-0.0730"
"SKL-USD","0.3958","6/3/2021 11:24:24 PM","0.9078","0.2442","Middle","30766831.8","0.9997","0","Bottom","3870.9","0.9997","0.0280","Middle","35556.6","0.0000","0.1089","0.0001","0.9868","0.0514","Middle","682547.4","1.0185","0.2587","Middle","1822603.5","-0.0317","0.3745","0.0222","-0.0317","0.0188","0.9364","0.2442","Middle","11713349.2","1.0038","0.7857","Middle","25639338","-0.0674","0.4569","0.3807","0.0188","-0.0041"
"MKR-USD","3767.5535","6/3/2021 11:24:30 PM","1.0181","1.4310","Middle","7155.394374","0.9994","0.0179","Middle","1.77785","1.0005","0.0130","Middle","2.010686","-0.0011","0.8842","0.0002","0.9796","0.2266","Middle","374.752187","0.9826","0.0521","Middle","755.859511","-0.0030","0.4958","0.0524","-0.0030","-0.0179","1.0265","1.3397","Middle","4422.149664","1.0282","0.4251","Middle","3553.656266","-0.0017","1.2444","0.6180","-0.0168","-0.0277"
"TRB-USD","64.836","6/3/2021 11:24:40 PM","0.9647","0.1347","Middle","122585.469","1.0014","0.0049","Top","10.154","1.0019","0.0059","Top","142.591","-0.0005","0.0712","0.0001","0.9907","0.0826","Middle","1002.403","1.0055","0.1095","Middle","854.279","-0.0148","1.1734","0.0082","-0.0148","0.0036","0.9184","0.1410","Middle","24833.516","1.0944","1.5468","Middle","126228.977","-0.1760","0.1967","0.2026","0.0041","-0.0925"
"FIL-USD","90.9186","6/3/2021 11:24:42 PM","1.2767","2.8498","Middle","1506504.776","0.9984","0.0094","Middle","467.104","0.9991","0.0016","Middle","1612.087","-0.0007","0.2898","0.0003","0.9890","0.2263","Middle","36222.532","0.9690","0.2646","Middle","80946.547","0.0200","0.4475","0.0240","0.0200","-0.0301","1.0148","0.8437","Middle","462741.398","1.2778","2.3582","Middle","1081874.025","-0.2630","0.4277","0.3072","-0.0294","-0.2787"
"ENJ-USD","1.53","6/3/2021 11:24:44 PM","0.9503","0.0884","Middle","5236622.02","0.9967","0","Bottom","427.41","1","0","Bottom","46.79","-0.0033","9.1346","0.0001","0.9744","0.0535","Middle","130083.48","0.9775","0.0541","Middle","189159.45","-0.0031","0.6877","0.0248","-0.0031","-0.0225","0.9313","0.0944","Middle","2579667.41","1.0457","1.6769","Middle","3496346.33","-0.1144","0.7378","0.4926","-0.0192","-0.0457"
"SUSHI-USD","12.28","6/3/2021 11:24:46 PM","0.9243","0.1172","Middle","1067389.67","0.9984","0.0049","Middle","2376.95","0.9980","0.0109","Middle","1996.18","0.0004","1.1907","0.0022","0.9869","0.0518","Middle","24820.74","0.9886","0.0188","Middle","89021.49","-0.0017","0.2788","0.0233","-0.0017","-0.0094","0.9268","0.1209","Middle","401622.52","1.0579","4.0813","Middle","915210.83","-0.1311","0.4388","0.3763","-0.0098","-0.0599"
"ICP-USD","117.225","6/3/2021 11:24:47 PM","1.0696","0.4876","Middle","811741.283","1.0026","0.0157","Middle","249.1851","1.0060","0.0059","Top","126.9297","-0.0034","1.9632","0.0003","0.9744","0.0766","Middle","13428.696","1.0102","0.0865","Middle","30343.8338","-0.0358","0.4426","0.0165","-0.0358","0.0042","0.9410","0.1737","Middle","163375.9148","1.1545","1.5253","Middle","724551.2284","-0.2135","0.2255","0.2013","0.0076","-0.1485"
"SNX-USD","12.4847","6/3/2021 11:24:49 PM","0.8994","0.1204","Middle","493992.913","1","0","Bottom","2.558","1.0003","0.0116","Middle","177.719","-0.0003","0.0144","0.0000","0.9935","0.0935","Middle","19575.336","0.9948","0.0148","Middle","35726.229","-0.0013","0.5479","0.0396","-0.0013","-0.0055","0.9212","0.1204","Middle","197871.204","1.0580","1.7966","Middle","476198.034","-0.1368","0.4155","0.4006","-0.0052","-0.0577"
"BAND-USD","8.3897","6/3/2021 11:24:51 PM","0.9298","0.0926","Middle","776910.39","1.0026","0.0026","Top","267.73","0.9993","0","Bottom","99.46","0.0033","2.6918","0.0003","0.9759","0.0551","Middle","13439.58","0.9894","0.0358","Middle","23562.09","-0.0135","0.5704","0.0173","-0.0135","-0.0099","0.9172","0.0763","Middle","208589.13","1.0658","2.1413","Middle","729890.76","-0.1486","0.2858","0.2685","-0.0132","-0.0665"
"ALGO-USD","1.045","6/3/2021 11:25:11 PM","0.9982","0.1029","Middle","37387935","0.9996","0.0053","Middle","348","0.9964","0","Bottom","15504","0.0032","0.0224","0.0000","0.9804","0.0774","Middle","568948","0.9907","0.0480","Middle","956012","-0.0103","0.5951","0.0152","-0.0103","-0.0057","0.9374","0.0774","Middle","8895518","1.0894","2.4495","Middle","37697174","-0.1520","0.2360","0.2379","-0.0089","-0.0930"
"CTSI-USD","0.706","6/3/2021 11:25:15 PM","0.9485","0.0850","Middle","17729847.2","0.9977","0.0006","Middle","11556.9","0.9999","0.0105","Middle","10096.5","-0.0022","1.1446","0.0007","0.9783","0.0891","Middle","721450.2","0.9824","0","Bottom","1410959.8","-0.0041","0.5113","0.0407","-0.0041","-0.0175","0.8704","0.0824","Middle","9031417.3","1.1408","2.0265","Middle","10702281.2","-0.2704","0.8439","0.5094","-0.0153","-0.1409"
"LTC-USD","179.51","6/3/2021 11:25:17 PM","0.9354","0.1101","Middle","307431.54804119","0.9997","0","Bottom","3.91893794","0.9995","0.0110","Middle","169.36023275","0.0002","0.0231","0.0000","0.9875","0.1120","Middle","7850.68911041","0.9917","0.0163","Middle","6685.70846766","-0.0042","1.1742","0.0255","-0.0042","-0.0078","0.9267","0.1016","Middle","92698.31347363","1.0341","2.8240","Middle","301137.16583651","-0.1074","0.3078","0.3015","-0.0080","-0.0346"
"1INCH-USD","3.186","6/3/2021 11:25:29 PM","0.9098","0.0538","Middle","1305468.16","0.9991","0","Bottom","181.42","1.0003","0.0003","Top","175.04","-0.0012","1.0364","0.0001","0.9785","0.0436","Middle","22471.95","0.9891","0.0409","Middle","51380.14","-0.0106","0.4374","0.0172","-0.0106","-0.0112","0.9107","0.0436","Middle","388189.73","1.0352","1.66","Middle","1329787.26","-0.1245","0.2919","0.2974","-0.0100","-0.0349"
"ZRX-USD","1.098938","6/3/2021 11:25:31 PM","0.9382","0.0353","Middle","7997157.35823","1.0010","0.0152","Middle","5933.89275","0.9981","0.0275","Middle","6011.67724","0.0029","0.9871","0.0007","0.9852","0.0257","Middle","170583.28691","0.9922","0.0133","Middle","177301.50023","-0.0070","0.9621","0.0213","-0.0070","-0.0059","0.9234","0.0257","Middle","1888937.05999","1.0355","2.1907","Middle","8500352.72037","-0.1121","0.2222","0.2362","-0.0088","-0.0374"
"SUSHI-USD","12.052","6/4/2021 12:20:54 AM","0.9049","0.0559","Middle","1097143.72","1","0","Bottom","29.98","0.9973","0.0069","Middle","121.57","0.0027","0.2466","0.0000","1.0015","0.0232","Middle","6537.77","0.9659","0.0345","Middle","89835.07","0.0356","0.0728","0.0060","0.0356","-0.0314","0.9110","0.0730","Middle","478966.87","1.0579","4.0813","Middle","915210.83","-0.1469","0.5233","0.4366","-0.0341","-0.0606"
"LINK-USD","28.80712","6/4/2021 12:20:57 AM","0.8996","0.0817","Middle","3137781.85","1.0028","0.0200","Middle","198.7","0.9993","0.0073","Middle","264.97","0.0035","0.7499","0.0001","1.0040","0.0515","Middle","39692.2","0.9648","0.0397","Middle","225688.8","0.0392","0.1759","0.0126","0.0392","-0.0345","0.8947","0.0807","Middle","1508493.64","1.0503","3.2941","Middle","2150880.03","-0.1556","0.7013","0.4808","-0.0380","-0.0510"
"ATOM-USD","15.27","6/4/2021 12:21:11 AM","0.9166","0.1120","Middle","1530534.9","1.0028","0.0027","Top","576.4","1.0029","0.0223","Middle","1164.1","-0.0001","0.4951","0.0004","1.0062","0.0777","Middle","13301.8","0.9532","0.0177","Middle","136994.9","0.0530","0.0971","0.0087","0.0530","-0.0497","0.9167","0.1258","Middle","486267.6","1.1204","3.6539","Middle","1611141.2","-0.2037","0.3018","0.3177","-0.0496","-0.1175"
"GRT-USD","0.8329","6/4/2021 12:21:21 AM","1.0157","0.1646","Middle","56046380.34","0.9986","0","Bottom","1728.23","1.0026","0.0159","Middle","13213.32","-0.0040","0.1308","0.0000","1.0196","0.1145","Middle","397260.05","0.9569","0.0253","Middle","2863067.48","0.0627","0.1388","0.0071","0.0627","-0.0457","0.8753","0.1596","Middle","17351620.62","1.2411","9.3223","Middle","45791569.5","-0.3658","0.3789","0.3096","-0.0417","-0.2385"
"LRC-USD","0.3613","6/4/2021 12:21:23 AM","0.9243","0.1141","Middle","21169258.093963","0.9983","0.0081","Middle","1018.522023","1.0017","0.0017","Top","3468.964588","-0.0034","0.2936","0.0000","1.0047","0.0346","Middle","216754.937078","0.9698","0.0896","Middle","1444076.013397","0.0349","0.1501","0.0102","0.0349","-0.0319","0.9243","0.1420","Middle","8130213.460897","1.0281","0.8263","Middle","18595653.368576","-0.1038","0.4372","0.3841","-0.0285","-0.0264"
"BAT-USD","0.769","6/4/2021 12:21:29 AM","0.9265","0.2716","Middle","5217029.61","0.9974","0","Bottom","1504.84","1","0.0247","Middle","7289.71","-0.0026","0.2064","0.0003","1.0227","0.2169","Middle","58588.01","0.9579","0.0404","Middle","381026.61","0.0648","0.1538","0.0112","0.0648","-0.0421","0.9230","0.2410","Middle","1788510.93","1.0414","2.3158","Middle","4549984.36","-0.1184","0.3931","0.3428","-0.0395","-0.0414"
"UNI-USD","26.3228","6/4/2021 12:21:31 AM","0.9156","0.1054","Middle","981668.925103","0.9992","0.0020","Middle","84.604393","1.0003","0.0018","Top","83.774013","-0.0011","1.0099","0.0001","1.0056","0.0600","Middle","14456.140172","0.9728","0.0767","Middle","95946.660937","0.0328","0.1507","0.0147","0.0328","-0.0275","0.9181","0.1076","Middle","389414.914724","1.0389","2.5248","Middle","841521.618415","-0.1208","0.4628","0.3967","-0.0264","-0.0386"
"MKR-USD","3677.7475","6/4/2021 12:21:37 AM","0.9902","0.6890","Middle","7433.890589","1","0","Bottom","0.02723","0.9995","0.0083","Middle","4.595724","0.0005","0.0059","0.0000","1.0017","0.0546","Middle","118.395215","0.9548","0.0707","Middle","720.043197","0.0469","0.1644","0.0159","0.0469","-0.0447","1.0044","0.6943","Middle","4939.670842","1.0282","0.4251","Middle","3553.656266","-0.0238","1.3900","0.6645","-0.0452","-0.0287"
"NKN-USD","0.3552","6/4/2021 12:21:45 AM","0.9101","0.1189","Middle","21591770.9","0.9983","0","Bottom","1846.7","1.0028","0.0031","Top","13031.7","-0.0045","0.1417","0.0001","1.0037","0.0202","Middle","309605.7","0.9642","0.0779","Middle","2161094.9","0.0395","0.1433","0.0143","0.0395","-0.0386","0.8973","0.1083","Middle","8242110.5","1.0478","0.9789","Middle","17864659.9","-0.1505","0.4614","0.3817","-0.0341","-0.0450"
"UMA-USD","16.466","6/4/2021 12:21:51 AM","1.1340","1.4030","Middle","842571.09","0.9934","0.0006","Middle","886.772","0.9984","0","Bottom","282.075","-0.0050","3.1437","0.0011","1.0134","0.1381","Middle","20587.314","0.9214","0.1533","Middle","110079.341","0.0920","0.1870","0.0244","0.0920","-0.0770","1.1198","1.1083","Middle","582975.174","1.0395","0.2225","Middle","305754.869","0.0803","1.9067","0.6919","-0.0720","-0.0411"
"CRV-USD","2.3181","6/4/2021 12:21:56 AM","0.8709","0.1389","Middle","7529995.04","1.0001","0.0006","Middle","9158.38","1.0031","0.0031","Top","9788.68","-0.0030","0.9356","0.0012","1.0045","0.0290","Middle","102071.26","0.9761","0.0782","Middle","463624.12","0.0284","0.2202","0.0136","0.0284","-0.0270","0.9213","0.1007","Middle","2693629.29","1.0724","1.3205","Middle","10010618.65","-0.1511","0.2691","0.3577","-0.0240","-0.0693"
"FIL-USD","89.5307","6/4/2021 12:22:05 AM","1.2508","2.2113","Middle","1572627.561","1.0001","0.0074","Middle","143.106","1.0035","0.1150","Middle","2912.819","-0.0034","0.0491","0.0001","1.0062","0.1111","Middle","15228.944","0.9671","0.0940","Middle","93692.672","0.0391","0.1625","0.0097","0.0391","-0.0364","0.9988","0.5386","Middle","538677.103","1.2778","2.3582","Middle","1081874.025","-0.2790","0.4979","0.3425","-0.0330","-0.2743"
"CTSI-USD","0.6962","6/4/2021 12:22:19 AM","0.9198","0.0552","Middle","18930581","0.9983","0.0006","Middle","6234","0.9957","0.0046","Middle","35352.9","0.0026","0.1763","0.0003","1.0023","0.0301","Middle","438235.7","0.9538","0.0078","Middle","1792479","0.0485","0.2445","0.0231","0.0485","-0.0419","0.8602","0.0626","Middle","10476922.5","1.1408","2.0265","Middle","10702281.2","-0.2806","0.9789","0.5534","-0.0445","-0.1451"
"KNC-USD","2.2561","6/4/2021 12:22:21 AM","0.8751","0.1082","Middle","8091839.2","0.9941","0.0002","Middle","646.4","1.0014","0.0143","Middle","789.3","-0.0073","0.8190","0.0001","1.0133","0.0706","Middle","120044.1","0.9664","0.0382","Middle","274929.8","0.0469","0.4366","0.0148","0.0469","-0.0350","0.9382","0.1101","Middle","2228768.2","0.8967","0.1078","Middle","9823039.1","0.0415","0.2269","0.2754","-0.0277","0.1047"
"COMP-USD","408.7","6/4/2021 12:22:27 AM","0.9051","0.0152","Middle","17706.282","1.0006","0.0006","Top","16.435","0.9984","0.0043","Middle","37.779","0.0022","0.4350","0.0009","0.9981","0.0106","Middle","237.979","0.9723","0.0157","Middle","980.51","0.0258","0.2427","0.0134","0.0258","-0.0261","0.9112","0.0106","Middle","6357.341","1.0353","6.8192","Middle","14927.875","-0.1241","0.4259","0.3590","-0.0283","-0.0369"
"XLM-USD","0.383254","6/4/2021 12:49:25 AM","0.8976","0.0110","Middle","135118875","1.0019","0.0154","Middle","47796","0.9994","0.0097","Middle","107276","0.0025","0.4455","0.0004","0.9934","0.0090","Middle","4350912","0.9663","0.0172","Middle","10863704","0.0271","0.4005","0.0322","0.0271","-0.0331","0.9013","0.0090","Middle","63614410","1.0153","1.4414","Middle","107762053","-0.1140","0.5903","0.4708","-0.0356","-0.0159"
"ADA-USD","1.6662","6/4/2021 12:49:29 AM","0.9277","0.0144","Middle","120324908.38","0.9989","0.0078","Middle","75853.14","0.9974","0.0148","Middle","60670.64","0.0015","1.2502","0.0006","0.9931","0.0124","Middle","4758922.69","0.9659","0.0502","Middle","8224481.61","0.0272","0.5786","0.0396","0.0272","-0.0315","0.9014","0.0124","Middle","59951744.38","1.0523","3.1014","Middle","80171317.73","-0.1509","0.7478","0.4982","-0.0330","-0.0549"
"ZEC-USD","154.03","6/4/2021 12:49:35 AM","0.8924","0","Bottom","38139.73881925","1.0002","0.0015","Top","21.17993","0.9957","0","Bottom","2.60046","0.0045","8.1447","0.0006","0.9927","0.0111","Middle","650.11187398","0.9752","0.0200","Middle","2190.61270295","0.0175","0.2968","0.0170","0.0175","-0.0205","0.8959","0","Bottom","13124.97775872","1.0540","6.5228","Middle","37308.95467002","-0.1581","0.3518","0.3441","-0.0250","-0.0583"
"RLC-USD","4.742","6/4/2021 12:49:37 AM","0.8707","0.0323","Middle","2172316.33","0.9975","0.0139","Middle","712.95","0.9983","0","Bottom","279.44","-0.0008","2.5514","0.0003","0.9987","0.0139","Middle","72535.32","0.9581","0.0480","Middle","167744.08","0.0406","0.4324","0.0334","0.0406","-0.0402","0.8803","0.0358","Middle","962129.32","1.0240","0.8089","Middle","1825936.26","-0.1437","0.5269","0.4429","-0.0394","-0.0257"
"REN-USD","0.5417","6/4/2021 12:49:39 AM","0.8540","0","Bottom","14260203.091039","0.9989","0","Bottom","886.680172","0.9976","0.0021","Middle","16663.991536","0.0013","0.0532","0.0001","0.9894","0.0043","Middle","430496.314527","0.9610","0.0011","Middle","1572121.596409","0.0284","0.2738","0.0302","0.0284","-0.0366","0.8892","0.0043","Middle","6117476.190875","1.0231","1.4409","Middle","14999574.939632","-0.1339","0.4078","0.4290","-0.0379","-0.0255"
"OXT-USD","0.3731","6/4/2021 12:49:41 AM","0.9071","0","Bottom","11377854","0.9971","0","Bottom","54756","0.9997","0","Bottom","2769","-0.0026","19.7746","0.0048","0.9857","0","Bottom","656982","0.9730","0.0091","Middle","467851","0.0127","1.4043","0.0577","0.0127","-0.0267","0.9233","0","Bottom","4265251","1.0099","0.4423","Middle","8637493","-0.0866","0.4938","0.3749","-0.0241","-0.0102"
"DASH-USD","188.78","6/4/2021 12:49:43 AM","0.9026","0.0186","Middle","22344.9149646","0.9992","0.0146","Middle","133.975","0.9965","0.0002","Middle","6.285","0.0027","21.3166","0.0060","0.9853","0.0000","Middle","771.09888387","0.9685","0.0359","Middle","1533.33415586","0.0168","0.5029","0.0345","0.0168","-0.0280","0.8950","0.0000","Middle","7726.96293147","1.0390","2.0216","Middle","23367.19820667","-0.1440","0.3307","0.3458","-0.0307","-0.0425"
"MKR-USD","3599.1236","6/4/2021 12:49:45 AM","0.9690","0.3329","Middle","7562.69886","0.9963","0.0007","Middle","12.210971","0.9988","0.0178","Middle","6.586377","-0.0025","1.8540","0.0016","0.9776","0.0041","Middle","251.032662","0.9548","0.0707","Middle","720.043197","0.0228","0.3486","0.0332","0.0228","-0.0440","0.9835","0.3436","Middle","5073.1205","1.0282","0.4251","Middle","3553.656266","-0.0447","1.4276","0.6708","-0.0415","-0.0294"
"CRV-USD","2.2501","6/4/2021 12:49:55 AM","0.8454","0.0106","Middle","7726096.66","1.0018","0.0018","Top","299.69","0.9977","0.0126","Middle","8605.3","0.0041","0.0348","0.0000","0.9767","0.0062","Middle","318361.47","0.9761","0.0782","Middle","463624.12","0.0006","0.6867","0.0412","0.0006","-0.0216","0.8957","0.0062","Middle","2909919.5","1.0724","1.3205","Middle","10010618.65","-0.1767","0.2907","0.3766","-0.0257","-0.0747"
"ETC-USD","63.637","6/4/2021 12:49:59 AM","0.9087","0.0125","Middle","530798.27815516","0.9956","0.0057","Middle","614.09122389","0.9971","0.0030","Middle","676.53826994","-0.0015","0.9077","0.0012","0.9870","0.0057","Middle","20198.22293062","0.9693","0.0677","Middle","35924.9462525","0.0177","0.5622","0.0381","0.0177","-0.0278","0.9075","0.0057","Middle","227264.88571471","1.0225","0.9309","Middle","392052.23623031","-0.1150","0.5797","0.4282","-0.0263","-0.0254"
"ZRX-USD","1.057094","6/4/2021 12:50:01 AM","0.8994","0.0125","Middle","8218421.54376","0.9979","0","Bottom","5272.59219","0.9985","0.0058","Middle","27492.21699","-0.0006","0.1918","0.0006","0.9870","0","Bottom","343917.08075","0.9610","0.0360","Middle","480676.51925","0.0260","0.7155","0.0418","0.0260","-0.0375","0.8869","0","Bottom","2542947.37308","1.0355","2.1907","Middle","8500352.72037","-0.1486","0.2992","0.3094","-0.0369","-0.0370"
"ENJ-USD","1.467","6/4/2021 12:50:03 AM","0.9033","0.0205","Middle","5564965.87","0.9966","0.0079","Middle","865.47","0.9986","0.0205","Middle","2575.78","-0.0020","0.3360","0.0002","0.9838","0.0079","Middle","160743.77","0.9469","0.0478","Middle","512738.25","0.0369","0.3135","0.0289","0.0369","-0.0517","0.8863","0.0079","Middle","3123038.97","1.0457","1.6769","Middle","3496346.33","-0.1594","0.8932","0.5612","-0.0497","-0.0471"
"NU-USD","0.3848","6/4/2021 12:50:19 AM","1.0689","1.0958","Middle","59814453.877681","1.0003","0.0016","Middle","16145.774134","0.9974","0","Bottom","36012.326015","0.0029","0.4483","0.0003","1.0248","0.2704","Middle","2693086.665914","0.9223","0.1105","Middle","6438028.708199","0.1025","0.4183","0.0450","0.1025","-0.0751","1.1121","1.0991","Middle","44551199.511565","1.0800","0.2932","Middle","34366406.84508","0.0321","1.2964","0.7448","-0.0780","-0.0826"
"SKL-USD","0.3786","6/4/2021 12:50:27 AM","0.8778","0.0050","Middle","30915350.6","1.0018","0.0018","Top","18001.5","0.9995","0.0152","Middle","65737.8","0.0023","0.2738","0.0006","0.9898","0.0494","Middle","1731416.1","0.9549","0.0055","Middle","1947217.6","0.0349","0.8892","0.0560","0.0349","-0.0446","0.9061","0.0651","Middle","14497470.9","1.0038","0.8302","Middle","25639338","-0.0977","0.5654","0.4689","-0.0469","-0.0043"
"UMA-USD","15.659","6/4/2021 12:50:29 AM","1.0784","0.5510","Middle","860530.893","0.9964","0","Bottom","728.548","0.9947","0","Bottom","302.862","0.0017","2.4055","0.0008","0.9700","0.0136","Middle","38362.182","0.9214","0.1533","Middle","110079.341","0.0486","0.3485","0.0446","0.0486","-0.0733","1.0748","0.4882","Middle","599390.289","1.0395","0.2225","Middle","305754.869","0.0353","1.9604","0.6965","-0.0750","-0.0448"
"NKN-USD","0.3456","6/4/2021 12:50:39 AM","0.8855","0.0193","Middle","21982316","1","0","Bottom","68.3","1.0009","0.0193","Middle","35544.5","-0.0009","0.0019","0.0000","0.9784","0.0109","Middle","713250.8","0.9642","0.0779","Middle","2161094.9","0.0142","0.3300","0.0324","0.0142","-0.0367","0.8730","0.0109","Middle","8630877.2","1.0478","0.9789","Middle","17864659.9","-0.1748","0.4831","0.3926","-0.0358","-0.0469"
"OGN-USD","0.939","6/4/2021 12:50:41 AM","0.8703","0.0345","Middle","6817484.88","1.0032","0.0169","Middle","4205.48","0.9968","0","Bottom","1153.7","0.0064","3.6452","0.0006","0.9979","0.0169","Middle","231283.31","0.9611","0.0057","Middle","524588.77","0.0368","0.4409","0.0339","0.0368","-0.0357","0.8715","0.0169","Middle","3522007.99","1.0307","1.125","Middle","5091598.34","-0.1592","0.6917","0.5166","-0.0421","-0.0339"
"ICP-USD","112.01","6/4/2021 12:50:43 AM","1.0260","0.1815","Middle","844827.3765","1.0069","0.0301","Middle","326.9296","0.9968","0.0056","Middle","606.4157","0.0101","0.5391","0.0004","0.9848","0.0303","Middle","16762.6375","0.9442","0.0869","Middle","40874.3306","0.0406","0.4101","0.0198","0.0406","-0.0526","0.8981","0.0303","Middle","207402.0375","1.1545","1.5253","Middle","724551.2284","-0.2564","0.2862","0.2455","-0.0627","-0.1577"
"COMP-USD","400.45","6/4/2021 12:50:49 AM","0.8868","0.0380","Middle","18484.829","1.0041","0.0044","Top","16.578","0.9958","0","Bottom","126.384","0.0083","0.1312","0.0009","0.9752","0.0380","Middle","1169.197","0.9723","0.0157","Middle","980.51","0.0029","1.1924","0.0633","0.0029","-0.0235","0.8903","0.0380","Middle","7288.559","1.0353","6.8192","Middle","14927.875","-0.1450","0.4883","0.3943","-0.0318","-0.0395"
"MANA-USD","0.803","6/4/2021 12:50:51 AM","0.9104","0.0392","Middle","8963848.58","1.005","0.0050","Top","14061.77","0.9975","0.0192","Middle","29368.01","0.0075","0.4788","0.0016","0.9938","0.0495","Middle","250763.93","0.9713","0.0851","Middle","372517.42","0.0225","0.6732","0.0280","0.0225","-0.0262","0.9044","0.0495","Middle","3886066.37","1.0374","2.8235","Middle","6767396.75","-0.1330","0.5742","0.4335","-0.0337","-0.0399"
"DOGE-USD","0.3719","6/4/2021 12:50:57 AM","0.7629","0.0208","Middle","427884925.2","1.0027","0.0104","Middle","108545","0.9981","0.0034","Middle","86911.4","0.0046","1.2489","0.0003","0.9857","0.0129","Middle","12244220.6","0.9780","0.0471","Middle","18672120.6","0.0077","0.6557","0.0286","0.0077","-0.0201","0.9255","0.0181","Middle","237807708.9","0.8236","0.2744","Middle","190111721.7","0.1019","1.2509","0.5558","-0.0247","0.1745"
"MATIC-USD","1.598","6/4/2021 12:50:59 AM","0.8719","0.0535","Middle","128029670.1","1.0035","0.0196","Middle","204931.9","0.9927","0.0224","Middle","282428","0.0108","0.7256","0.0016","0.9914","0.0395","Middle","6093514.7","0.9624","0.0779","Middle","11837386","0.0290","0.5148","0.0476","0.0290","-0.0303","0.8751","0.0454","Middle","78248997.8","1.0136","1.1155","Middle","68525458.4","-0.1385","1.1419","0.6112","-0.0411","-0.0209"
