"Coin","CurrentPrice","Time","DailyGain","DailyRating","DailyPosition","DailyVolume","60.0.Gain","60.0.Rating","60.0.Position","60.0.Volume","60.1.Gain","60.1.Rating","60.1.Position","60.1.Volume","60.Trajectory","60.VolumeIncrease","60.VolumePercent","3600.0.Gain","3600.0.Rating","3600.0.Position","3600.0.Volume","3600.1.Gain","3600.1.Rating","3600.1.Position","3600.1.Volume","3600.Trajectory","3600.VolumeIncrease","3600.VolumePercent","0.HourTrajectory","1.HourTrajectory","86400.0.Gain","86400.0.Rating","86400.0.Position","86400.0.Volume","86400.1.Gain","86400.1.Rating","86400.1.Position","86400.1.Volume","86400.Trajectory","86400.VolumeIncrease","86400.VolumePercent","0.DayTrajectory","1.DayTrajectory"
"ATOM-USD","15.585","6/2/2021 9:30:37 PM","1.1112","88.6842","Middle","1217999.1","0.9950","0.0294","Middle","2790.3","1.0026","1.7391","Middle","4393.6","-0.0076","0.6351","0.0023","1.0357","-102","Middle","76624.3","1.0206","0.0243","Top","28680.3","0.0151","2.6717","0.0629","0.0151","0.0180","1.0493","-158","Middle","160864.3","1.0804","1.7289","Middle","1216211.7","-0.0311","0.1323","0.1321","0.0256","-0.0778"
"DASH-USD","202.97","6/2/2021 9:30:40 PM","1.0445","1.6956","Middle","24900.25712473","1.0002","0.0002","Top","0.259","0.9977","0.0005","Middle","11.946","0.0025","0.0217","0.0000","1.0115","0.4231","Middle","275.65992027","1.0128","0.3210","Middle","849.62154705","-0.0013","0.3245","0.0111","-0.0013","0.0151","1.0042","0.7372","Middle","3776.95607086","1.0529","2.1921","Middle","23781.94278296","-0.0487","0.1588","0.1517","0.0126","-0.0552"
"TRB-USD","64.681","6/2/2021 9:30:42 PM","1.0794","1.4657","Middle","110763.258","1.0011","0.0011","Top","30.942","1.0009","0.0151","Middle","57.275","0.0002","0.5402","0.0003","1.0169","0.3182","Middle","1614.584","1.0140","0.2604","Middle","2010.322","0.0029","0.8031","0.0146","0.0029","0.0131","1.0009","0.5401","Middle","16979.069","1.0830","1.5252","Middle","102439.405","-0.0821","0.1657","0.1533","0.0129","-0.0821"
"LRC-USD","0.3879","6/2/2021 9:30:45 PM","1.0112","1.1557","Middle","16668655.629516","1.0005","0.0005","Top","5227.682977","0.9997","0.0492","Middle","9038.586861","0.0008","0.5784","0.0003","1","0.2645","Middle","498172.967683","1.0330","1.1034","Middle","1148160.96429","-0.0330","0.4339","0.0299","-0.0330","0.0333","1.0192","1.0165","Middle","2539392.873564","1.0160","1.0909","Middle","22178064.520571","0.0032","0.1145","0.1523","0.0325","-0.0163"
"AAVE-USD","384.001","6/2/2021 9:30:47 PM","1.0375","0.7765","Middle","67213.441","1.0000","0.0048","Middle","29.052","0.9996","0.0170","Middle","2.101","0.0004","13.8277","0.0004","1.0069","0.1944","Middle","583.337","1.0084","0.2597","Middle","1229.112","-0.0015","0.4746","0.0087","-0.0015","0.0088","1.0016","0.4231","Middle","8216.676","1.0275","1.2177","Middle","74485.106","-0.0259","0.1103","0.1222","0.0084","-0.0279"
"ADA-USD","1.7464","6/2/2021 9:30:49 PM","0.9922","0.6041","Middle","80924166.77","1.0005","0.0013","Top","11935.29","0.9992","0.0053","Middle","94066.65","0.0013","0.1269","0.0001","1.0061","0.0102","Top","1319364.84","1.0109","0.4178","Middle","2999745.13","-0.0048","0.4398","0.0163","-0.0048","0.0117","0.9974","0.6846","Middle","9946798.77","1.0111","0.7047","Middle","99433219.87","-0.0137","0.1000","0.1229","0.0104","-0.0119"
"STORJ-USD","1.1545","6/2/2021 9:30:51 PM","1.0027","0.5591","Middle","9277817.72","1","0","Bottom","126.47","1.0002","0.0009","Top","2553.41","-0.0002","0.0495","0.0000","1.0018","0.0319","Middle","40126.35","1.0068","0.1252","Middle","359929.29","-0.0050","0.1115","0.0043","-0.0050","0.0066","0.9710","0.1453","Middle","1594943.38","1.1262","2.0240","Middle","14615579.01","-0.1552","0.1091","0.1719","0.0068","-0.1260"
"YFI-USD","45170.98","6/2/2021 9:30:53 PM","1.0135","0.4504","Middle","375.602805","1","0","Bottom","0.003572","0.9992","0.0073","Middle","0.252101","0.0008","0.0142","0.0000","1.0023","0.1433","Middle","9.227893","1.0074","0.3654","Middle","18.57569","-0.0051","0.4968","0.0246","-0.0051","0.0082","1.0004","0.4492","Middle","59.445145","1.0013","0.9539","Middle","377.877552","-0.0009","0.1573","0.1583","0.0074","-0.0021"
"1INCH-USD","3.392","6/2/2021 9:30:59 PM","1.0765","1.3880","Middle","1931507.25","0.9994","0","Bottom","347.29","0.9988","0.0109","Middle","1564.03","0.0006","0.2220","0.0002","1.0015","0.0914","Middle","34697.4","1.0126","0.2632","Middle","31018.61","-0.0111","1.1186","0.0180","-0.0111","0.0138","1.0039","0.3226","Middle","214017.67","1.0804","1.6535","Middle","1878480.48","-0.0765","0.1139","0.1108","0.0132","-0.0816"
"SNX-USD","13.0597","6/2/2021 9:31:06 PM","1.0430","1.6638","Middle","399495.811","1.0006","0.0252","Middle","1859.991","1.0001","0.0006","Top","435.607","0.0005","4.2699","0.0047","1.0118","0.4091","Middle","11047.163","1.0195","0.5561","Middle","12699.669","-0.0077","0.8699","0.0277","-0.0077","0.0194","1.0192","1.1245","Middle","74979.907","1.0085","1.0595","Middle","393319.216","0.0107","0.1906","0.1877","0.0189","-0.0084"
"LINK-USD","30.79688","6/2/2021 9:31:08 PM","1.0074","0.5585","Middle","1904619.3","0.9992","0.0202","Middle","226.22","1.0008","0.0174","Middle","200.06","-0.0016","1.1308","0.0001","1.0084","0.2806","Middle","27829.69","1.0125","0.3393","Middle","73122.45","-0.0041","0.3806","0.0146","-0.0041","0.0117","1.0060","0.6008","Middle","208656.06","0.9978","0.6849","Middle","2106302.29","0.0082","0.0991","0.1096","0.0133","0.0030"
"BAT-USD","0.812","6/2/2021 9:31:12 PM","1.0798","1.8571","Middle","6656186.3","1","0.0278","Middle","102.54","1.0025","0.0025","Top","350.43","-0.0025","0.2926","0.0000","1.0125","0.0148","Top","67122.23","1.0165","0.3636","Middle","106413.64","-0.0040","0.6308","0.0101","-0.0040","0.0140","1.0175","0.0308","Top","535681.39","1.0683","1.3469","Middle","6430697.28","-0.0508","0.0833","0.0805","0.0165","-0.0658"
"RLC-USD","5.284","6/2/2021 9:31:18 PM","0.9934","0.1864","Middle","2521402.58","1","0.0044","Middle","3016.04","0.9996","0","Bottom","78.28","0.0004","38.5289","0.0012","0.9944","0.0702","Middle","50742.83","1.0101","0.1901","Middle","79152.11","-0.0157","0.6411","0.0201","-0.0157","0.0105","1.0048","0.1382","Middle","288985.78","0.9869","0.5031","Middle","3086320.5","0.0179","0.0936","0.1146","0.0101","0.0127"
"REN-USD","0.6005","6/2/2021 9:31:21 PM","0.9929","1.5086","Middle","19053144.676728","1","0.0506","Middle","2808.311024","0.9988","0","Bottom","4028.577126","0.0012","0.6971","0.0001","1.0291","0.9831","Middle","597846.97748","1.0099","0.2651","Middle","580655.711402","0.0192","1.0296","0.0314","0.0192","0.0111","1.0055","1.4663","Middle","2451646.240075","0.9519","0.7163","Middle","22452557.192575","0.0536","0.1092","0.1287","0.0099","0.0469"
"UNI-USD","27.456","6/2/2021 9:31:24 PM","1.0215","0.4335","Middle","716376.19335","0.9991","0.0101","Middle","249.000954","0.9992","0.0118","Middle","632.842337","-0.0001","0.3935","0.0003","1.0040","0.1928","Middle","6052.351271","1.0122","0.3118","Middle","26261.598237","-0.0082","0.2305","0.0084","-0.0082","0.0130","0.9936","0.3906","Middle","105435.916624","1.0070","1.0746","Middle","781304.286441","-0.0134","0.1349","0.1472","0.0131","-0.0078"
"NMR-USD","51.5081","6/2/2021 9:31:28 PM","1.0634","1.2445","Middle","154369.001","0.9985","0","Bottom","0.637","1.0006","0.0372","Middle","70.313","-0.0021","0.0091","0.0000","1.0228","0.4554","Middle","6325.072","0.9661","0.0179","Middle","10851.267","0.0567","0.5829","0.0410","0.0567","-0.0345","1.0392","0.8078","Middle","96737.918","1.0015","0.1785","Middle","74857.602","0.0377","1.2923","0.6267","-0.0324","-0.0009"
"ZEC-USD","162.84","6/2/2021 9:31:34 PM","1.0639","1.3267","Middle","35796.32615517","1","0","Bottom","1.182","1","0","Bottom","5.98275","0","0.1976","0.0000","0.9991","0.1464","Middle","1691.36468309","1.0134","0.3833","Middle","1037.02199977","-0.0143","1.6310","0.0472","-0.0143","0.0134","0.9920","0.3522","Middle","5614.02185889","1.0647","2.4750","Middle","33949.64325847","-0.0727","0.1654","0.1568","0.0134","-0.0647"
"MANA-USD","0.851","6/2/2021 9:31:36 PM","1.0204","0.8","Middle","6655314.18","1","0.04","Middle","3119.99","0.9988","0","Bottom","4218.45","0.0012","0.7396","0.0005","1.0047","0.16","Middle","175344.81","1.0036","0.2414","Middle","268433.19","0.0011","0.6532","0.0263","0.0011","0.0048","0.9942","0.44","Middle","948860.63","1.0337","2.7222","Middle","6841925.16","-0.0395","0.1387","0.1426","0.0036","-0.0349"
"NKN-USD","0.3897","6/2/2021 9:31:38 PM","1.0320","1.3176","Middle","16389621.6","1","0","Bottom","322.1","0.9982","0","Bottom","474.8","0.0018","0.6784","0.0000","1.0098","0.3649","Middle","485155","1.0236","0.6183","Middle","609754.6","-0.0138","0.7957","0.0296","-0.0138","0.0254","1.0348","1.2365","Middle","2725958.7","1.0027","0.5123","Middle","16644292.8","0.0321","0.1638","0.1663","0.0236","-0.0045"
"SKL-USD","0.4198","6/2/2021 9:31:40 PM","1.0170","0.2448","Middle","28234436.8","1","0.0023","Middle","7059.5","1","0.0069","Middle","874.5","0","8.0726","0.0003","1.0084","0.1055","Middle","359155.9","1.0099","0.1493","Middle","1354645","-0.0015","0.2651","0.0127","-0.0015","0.0099","0.9969","0.2362","Middle","4659166.8","1.0067","0.3086","Middle","29213917.8","-0.0098","0.1595","0.1650","0.0099","-0.0067"
"CTSI-USD","0.7134","6/2/2021 9:31:44 PM","1.0607","0.7589","Middle","13565245.3","1.0007","0.0007","Top","33.3","1.0044","0.0044","Top","10550.2","-0.0037","0.0032","0.0000","1.0145","0.2145","Middle","275645.7","0.9967","0.0773","Middle","223038.7","0.0178","1.2359","0.0203","0.0178","-0.0077","1.0025","0.2855","Middle","1297627","1.0418","0.9352","Middle","13421776.2","-0.0393","0.0967","0.0957","-0.0040","-0.0374"
"BAND-USD","8.777","6/2/2021 9:31:52 PM","1.0362","1.3312","Middle","692663.04","0.9998","0","Bottom","13.35","1.0022","0.0031","Top","1144.35","-0.0024","0.0117","0.0000","1.0059","0.2817","Middle","19590.61","1.0246","0.6822","Middle","41298.03","-0.0187","0.4744","0.0283","-0.0187","0.0224","1.0231","0.9652","Middle","108217.71","1.0017","0.8024","Middle","715793.63","0.0214","0.1512","0.1562","0.0248","0.0005"
"WBTC-USD","37639.32","6/2/2021 9:58:43 PM","1.0278","1.7712","Middle","52.36944805","1.0008","0.0008","Top","0.0007","1.0000","0.0000","Top","0.03927156","0.0008","0.0178","0.0000","1.0078","0.0077","Top","0.17762303","1.0041","0.0054","Top","1.37898819","0.0037","0.1288","0.0034","0.0037","0.0041","0.9998","0.8372","Middle","2.26352103","1.0195","2.3537","Middle","63.56532513","-0.0197","0.0356","0.0432","0.0033","-0.0195"
"BAT-USD","0.817","6/2/2021 9:58:47 PM","1.0864","2.3333","Middle","6800002.87","1","0.0024","Top","709.47","1.0012","0.0037","Top","1016.23","-0.0012","0.6981","0.0001","1.0187","0.5667","Middle","210854.61","1.0165","0.3636","Middle","106413.64","0.0022","1.9815","0.0310","0.0022","0.0153","1.0238","1","Middle","679350.14","1.0683","1.3469","Middle","6430697.28","-0.0445","0.1056","0.0999","0.0165","-0.0671"
"BNT-USD","4.7092","6/2/2021 9:58:50 PM","1.0189","0.9763","Middle","314641.338586","1.0000","0","Bottom","49.25497","1.0000","0.0064","Middle","201.006227","0.0000","0.2450","0.0002","1.0102","0.4132","Middle","2591.266566","1.0016","0.0792","Middle","4965.526374","0.0086","0.5219","0.0082","0.0086","0.0016","1.0019","0.5333","Middle","34227.216102","1.0124","1.2956","Middle","334676.793068","-0.0105","0.1023","0.1088","0.0016","-0.0124"
"AAVE-USD","386.578","6/2/2021 9:58:52 PM","1.0445","1.0757","Middle","68496.7","1.0004","0.0094","Middle","8.322","1.0011","0.0313","Middle","142.021","-0.0007","0.0586","0.0001","1.0139","0.4057","Middle","1876.258","1.0084","0.2597","Middle","1229.112","0.0055","1.5265","0.0274","0.0055","0.0073","1.0086","0.6749","Middle","9539.248","1.0275","1.2177","Middle","74485.106","-0.0189","0.1281","0.1393","0.0080","-0.0264"
"OXT-USD","0.4062","6/2/2021 9:58:54 PM","1.0155","1.2473","Middle","7842129","1.0020","0.0022","Top","44707","1","0.0104","Middle","2594","0.0020","17.2348","0.0057","1.0152","0.0165","Top","341042","0.9948","0.0417","Middle","206124","0.0204","1.6545","0.0435","0.0204","-0.0052","1.0104","0.0174","Top","999840","1.0210","1.0081","Middle","8277180","-0.0106","0.1208","0.1275","-0.0072","-0.0210"
"ZRX-USD","1.134285","6/2/2021 9:58:56 PM","0.9913","0.5602","Middle","15978881.59392","0.9996","0","Bottom","158.73591","1.0003","0.0075","Middle","1997.28819","-0.0007","0.0795","0.0000","1.0213","0.2421","Middle","391684.63317","1.0048","0.1417","Middle","531356.23755","0.0165","0.7371","0.0245","0.0165","0.0045","0.9880","0.4125","Middle","1522977.11819","1.1182","1.5183","Middle","24731721.99852","-0.1302","0.0616","0.0953","0.0052","-0.1179"
"1INCH-USD","3.454","6/2/2021 9:59:01 PM","1.0962","2.6116","Middle","1949003.36","1","0","Bottom","234.55","1.0003","0.0012","Top","292.95","-0.0003","0.8006","0.0001","1.0207","0.0237","Top","52123.08","1.0126","0.2632","Middle","31018.61","0.0081","1.6804","0.0267","0.0081","0.0123","1.0204","0.8923","Middle","230901.99","1.0804","1.6535","Middle","1878480.48","-0.0600","0.1229","0.1185","0.0126","-0.0801"
"ENJ-USD","1.584","6/2/2021 9:59:03 PM","1.0096","0.7581","Middle","2872688.68","0.9994","0","Bottom","784.31","1.0019","0.0019","Top","5803.12","-0.0025","0.1352","0.0003","1.0102","0.3548","Middle","134814.43","1.0129","0.3625","Middle","84470.96","-0.0027","1.5960","0.0469","-0.0027","0.0110","1.0064","0.7581","Middle","431032.14","1.0064","0.8030","Middle","2949128.11","0.0000","0.1462","0.1500","0.0135","-0.0045"
"ZEC-USD","164.03","6/2/2021 9:59:07 PM","1.0717","1.7614","Middle","36258.03974412","0.9995","0","Bottom","1.97149","1.0015","0.0015","Top","0.59192","-0.0020","3.3307","0.0001","1.0061","0.3494","Middle","2152.92076204","1.0134","0.3833","Middle","1037.02199977","-0.0073","2.0761","0.0594","-0.0073","0.0119","0.9989","0.5916","Middle","6075.57793784","1.0647","2.4750","Middle","33949.64325847","-0.0658","0.1790","0.1676","0.0139","-0.0632"
"TRB-USD","65.307","6/2/2021 9:59:10 PM","1.0898","1.9576","Middle","113464.131","0.9978","0","Bottom","32.213","1.0003","0.0064","Middle","3.044","-0.0025","10.5825","0.0003","1.0257","0.5513","Middle","4284.515","1.0140","0.2604","Middle","2010.322","0.0117","2.1313","0.0378","0.0117","0.0137","1.0143","0.9646","Middle","20861.244","1.0830","1.5252","Middle","102439.405","-0.0687","0.2036","0.1839","0.0162","-0.0827"
"YFI-USD","45485.49","6/2/2021 9:59:18 PM","1.0205","0.8331","Middle","380.686095","1.0000","0","Bottom","0.029274","0.9972","0","Bottom","0.816733","0.0028","0.0358","0.0001","1.0081","0.3844","Middle","14.354844","1.0074","0.3654","Middle","18.57569","0.0007","0.7728","0.0377","0.0007","0.0102","1.0061","0.7549","Middle","64.572096","1.0013","0.9539","Middle","377.877552","0.0048","0.1709","0.1696","0.0074","-0.0041"
"CRV-USD","2.4143","6/2/2021 9:59:29 PM","1.1360","2.9096","Middle","14968273.18","1.0013","0.0018","Top","991.06","1.0006","0.0006","Top","570.2","0.0007","1.7381","0.0001","1.0357","0.8017","Middle","559988.69","1.0092","0.1844","Middle","220752.56","0.0265","2.5367","0.0374","0.0265","0.0086","1.0344","1.1954","Middle","1429584.97","1.1382","1.8852","Middle","16861765.05","-0.1038","0.0848","0.0955","0.0079","-0.1376"
"ATOM-USD","15.816","6/2/2021 9:59:35 PM","1.1277","383.2","Middle","1266731","1.0023","-0.9487","Middle","761","1.0005","5.6667","Middle","737.7","0.0018","1.0316","0.0006","1.0523","-22.1026","Middle","124151.4","1.0206","0.0243","Top","28680.3","0.0317","4.3288","0.0980","0.0317","0.0201","1.0572","11.4624","Middle","199726.8","1.0804","1.3389","Middle","1216211.7","-0.0232","0.1642","0.1577","0.0183","-0.0799"
"CTSI-USD","0.7333","6/2/2021 9:59:37 PM","1.0902","1.7178","Middle","13723597.5","1","0","Bottom","35.4","1.0011","0.0011","Top","275.3","-0.0011","0.1286","0.0000","1.0424","0.8614","Middle","434088.2","0.9967","0.0773","Middle","223038.7","0.0457","1.9462","0.0316","0.0457","-0.0044","1.0301","0.9701","Middle","1456069.5","1.0418","0.9352","Middle","13421776.2","-0.0117","0.1085","0.1061","-0.0033","-0.0407"
"SUSHI-USD","12.637","6/2/2021 9:59:53 PM","1.0490","2.5471","Middle","898033.71","1","0","Bottom","0.32","1.0007","0.0013","Top","241.89","-0.0007","0.0013","0.0000","1.0109","0.0168","Top","34121.97","1.0189","0.5947","Middle","30403.83","-0.0080","1.1223","0.0380","-0.0080","0.0182","1.0090","1.2099","Middle","104780.81","1.0384","2.0552","Middle","964945.04","-0.0294","0.1086","0.1167","0.0189","-0.0377"
"UNI-USD","27.7227","6/2/2021 9:59:57 PM","1.0314","0.7917","Middle","737457.294648","1.0010","0.0394","Middle","157.14115","1.0003","0.0071","Middle","370.904712","0.0007","0.4237","0.0002","1.0147","0.5189","Middle","27061.470624","1.0122","0.3118","Middle","26261.598237","0.0025","1.0305","0.0367","0.0025","0.0119","1.0042","0.7708","Middle","126445.035977","1.0070","1.0746","Middle","781304.286441","-0.0028","0.1618","0.1715","0.0112","-0.0067"
"REN-USD","0.6306","6/2/2021 10:00:01 PM","1.0427","6.0106","Middle","20860493.584044","1.0073","1.1731","Middle","80985.321169","0.9989","0.1839","Middle","60338.849762","0.0084","1.3422","0.0039","1.0868","8.2419","Middle","2407941.178928","1.0099","0.1623","Middle","580655.711402","0.0769","4.1469","0.1154","0.0769","0.0110","1.0618","9.6290","Middle","4261740.441523","0.9519","0.3481","Middle","22452557.192575","0.1099","0.1898","0.2043","0.0026","0.0470"
"MKR-USD","3603.5497","6/2/2021 10:00:03 PM","1.0120","0.6170","Middle","3266.783291","0.9992","0.0220","Middle","1.704621","0.9997","0.0190","Middle","2.437324","-0.0005","0.6994","0.0005","1.0117","0.4643","Middle","132.272702","1.0052","0.2235","Middle","123.174818","0.0065","1.0739","0.0405","0.0065","0.0055","1.0135","0.6752","Middle","549.580974","0.9898","0.3382","Middle","3256.310564","0.0237","0.1688","0.1682","0.0060","0.0099"
"ETH-USD","2725.38","6/2/2021 10:00:05 PM","1.0420","1.5071","Middle","255197.81086965","1.0001","0.0406","Middle","224.10142899","1.0012","0.0442","Middle","129.05276226","-0.0011","1.7365","0.0009","1.0095","0.4096","Middle","6808.07546023","1.0091","0.3186","Middle","6505.08780707","0.0004","1.0466","0.0267","0.0004","0.0079","1.0074","0.8372","Middle","30969.53318953","1.0274","1.6019","Middle","268753.93459884","-0.0200","0.1152","0.1214","0.0090","-0.0262"
"COMP-USD","438.37","6/2/2021 10:00:07 PM","1.0325","0.7848","Middle","16025.673","1.0004","0.0004","Top","0.054","1.0005","0.0214","Middle","4.155","-0.0001","0.0130","0.0000","1.0126","0.3073","Middle","428.354","1.0159","0.2879","Middle","370.752","-0.0033","1.1554","0.0267","-0.0033","0.0154","1.0103","0.6417","Middle","1742.724","1.0164","0.8619","Middle","15888.868","-0.0061","0.1097","0.1087","0.0155","-0.0159"
"SKL-USD","0.4246","6/2/2021 10:00:13 PM","1.0286","0.4","Middle","28409892.2","1.0007","0.0105","Middle","6445.5","0.9993","0.0052","Middle","92.2","0.0014","69.9078","0.0002","1.0216","0.2651","Middle","527848.1","1.0099","0.1493","Middle","1354645","0.0117","0.3897","0.0186","0.0117","0.0106","1.0100","0.4147","Middle","4827859","1.0067","0.3086","Middle","29213917.8","0.0033","0.1653","0.1699","0.0092","-0.0074"
"KNC-USD","2.6647","6/2/2021 10:00:17 PM","1.1206","1.2445","Middle","21819773.4","1.0003","0.0094","Middle","495.6","0.9959","0.0007","Middle","3612","0.0044","0.1372","0.0000","1.0003","0.0094","Middle","495.6","0.9600","0.0646","Middle","504755.9","0.0403","0.0010","0.0000","0.0403","-0.0359","0.9887","0.2017","Middle","2589454.9","1.1372","1.3841","Middle","25152068","-0.1485","0.1030","0.1187","-0.0403","-0.1413"
"MANA-USD","0.859","6/2/2021 10:00:21 PM","1.0300","1.6471","Middle","6725463.9","0.9988","0","Bottom","83.97","1.0012","0.0012","Top","504.56","-0.0024","0.1664","0.0000","1.0153","0.8125","Middle","251235.29","1.0036","0.2414","Middle","268433.19","0.0117","0.9359","0.0374","0.0117","0.0024","1.0012","0.8947","Middle","1015806.98","1.0337","2.7222","Middle","6841925.16","-0.0325","0.1485","0.1510","0.0048","-0.0325"
"LTC-USD","186.17","6/2/2021 10:00:23 PM","1.0212","1.1725","Middle","279419.40925842","1.0005","0.0180","Middle","138.45401681","1.0013","0.0512","Middle","99.16143058","-0.0008","1.3962","0.0005","1.0086","0.4483","Middle","8969.41185066","1.0087","0.3689","Middle","9820.87743148","-0.0001","0.9133","0.0321","-0.0001","0.0074","0.9959","0.9052","Middle","51547.54280858","1.0233","2.225","Middle","281546.76040403","-0.0274","0.1831","0.1845","0.0082","-0.0220"
"BAL-USD","30.6965","6/2/2021 10:00:31 PM","1.0589","1.8644","Middle","90671.16","1.0007","0.0007","Top","83.374","0.9999","0","Bottom","5.166","0.0008","16.1390","0.0009","1.0128","0.0126","Top","684.995","1.0109","0.2343","Middle","1860.918","0.0019","0.3681","0.0076","0.0019","0.0110","1.0070","0.7354","Middle","6415.934","1.0449","1.7762","Middle","92870.445","-0.0379","0.0691","0.0708","0.0102","-0.0450"
"SNX-USD","13.4896","6/2/2021 10:00:33 PM","1.0773","164.8154","Middle","424701.772","1.0001","1.5330","Middle","1417.289","1.0023","1.4","Middle","2754.149","-0.0022","0.5146","0.0033","0.9972","-0.4327","Middle","2995.021","1.0498","-11.8810","Middle","38623.471","-0.0526","0.0775","0.0071","-0.0526","0.0475","1.0552","-52.8889","Middle","107411.227","1.0085","0.9801","Middle","393319.216","0.0467","0.2731","0.2529","0.0497","-0.0062"
"CTSI-USD","0.7429","6/2/2021 10:27:17 PM","1.0959","2.6877","Middle","13501156.3","1.0009","0.0344","Middle","558.8","0.9984","0.0409","Middle","6162","0.0025","0.0907","0.0000","1.0160","0.4771","Middle","149626.5","1.0429","0.8819","Middle","453058.7","-0.0269","0.3303","0.0111","-0.0269","0.0445","1.0450","1.7672","Middle","1624666.5","1.0418","0.9352","Middle","13421776.2","0.0032","0.1210","0.1203","0.0420","-0.0434"
"ATOM-USD","16.24","6/2/2021 10:27:39 PM","1.1559","0.1441","Top","1291883.4","1.0075","0.0089","Top","4632.9","1.0028","0.0068","Top","3731.8","0.0047","1.2415","0.0036","1.0322","0.0394","Top","66183.4","1.0516","2.1846","Middle","124717","-0.0194","0.5307","0.0512","-0.0194","0.0488","1.0998","0.1038","Top","275140.4","1.0804","0.9327","Middle","1216211.7","0.0194","0.2262","0.2130","0.0441","-0.0776"
"BCH-USD","702.13","6/2/2021 10:27:48 PM","1.0228","1.4283","Middle","37483.47526217","0.9999","0","Bottom","0.89483079","1.0000","0","Bottom","10.42075508","-0.0001","0.0859","0.0000","1.0034","0.2165","Middle","608.75019838","1.0073","0.4215","Middle","878.33873275","-0.0039","0.6931","0.0162","-0.0039","0.0073","1.0065","1.0400","Middle","5783.49908435","1.0094","1.2264","Middle","41651.99231221","-0.0029","0.1389","0.1543","0.0074","-0.0094"
"SUSHI-USD","12.795","6/2/2021 10:27:55 PM","1.0639","5.8246","Middle","806195.56","0.9999","0.0828","Middle","273.01","1.0005","0.0012","Top","918.53","-0.0006","0.2972","0.0003","1.0123","1","Middle","15376.65","1.0109","0.0168","Top","34123.07","0.0014","0.4506","0.0191","0.0014","0.0104","1.0208","0.0421","Top","118940.7","1.0384","2.0552","Middle","964945.04","-0.0176","0.1233","0.1475","0.0110","-0.0379"
"TRB-USD","65.745","6/2/2021 10:27:57 PM","1.0988","2.4374","Middle","112187.595","1.0027","0.0027","Top","6.229","1","0","Bottom","0.137","0.0027","45.4672","0.0001","1.0076","0.0118","Top","487.656","1.0256","0.5498","Middle","4286.211","-0.0180","0.1138","0.0043","-0.0180","0.0256","1.0211","1.2850","Middle","21298.638","1.0830","1.5252","Middle","102439.405","-0.0619","0.2079","0.1898","0.0229","-0.0830"
"CRV-USD","2.5795","6/2/2021 10:28:09 PM","1.1950","0.1667","Top","15094822.15","1.0086","3.0253","Middle","24474.89","1.0022","0.0031","Top","8584.65","0.0064","2.8510","0.0016","1.0618","19.3544","Middle","398141.87","1.0390","0.5771","Middle","561710.37","0.0228","0.7088","0.0264","0.0228","0.0368","1.1018","35.6203","Middle","1829448.52","1.1382","1.4177","Middle","16861765.05","-0.0364","0.1085","0.1212","0.0304","-0.1360"
"MATIC-USD","1.8145","6/2/2021 10:28:26 PM","1.0106","0.7099","Middle","74906886.6","0.9997","0.0053","Middle","3474.3","0.9993","0.0039","Middle","14739.3","0.0004","0.2357","0.0000","1.0064","0.2","Middle","1114325.2","1.0051","0.1755","Middle","2153739.1","0.0013","0.5174","0.0149","0.0013","0.0058","1.0082","0.6987","Middle","11050950.7","0.9859","0.5556","Middle","87008594.1","0.0223","0.1270","0.1475","0.0054","0.0134"
"ZEC-USD","165.24","6/2/2021 10:28:37 PM","1.0707","2.4089","Middle","36598.05753725","0.9996","0","Bottom","4.33181","1","0","Bottom","1.92275","-0.0004","2.2529","0.0001","1.0088","0.2929","Middle","1202.24416828","1.0064","0.3599","Middle","2166.01373204","0.0024","0.5550","0.0328","0.0024","0.0064","1.0080","1.0707","Middle","7290.91507612","1.0647","2.4750","Middle","33949.64325847","-0.0567","0.2148","0.1992","0.0068","-0.0647"
"UNI-USD","27.9264","6/2/2021 10:29:08 PM","1.0284","1.1885","Middle","743488.426655","0.9986","0","Bottom","310.797038","0.9996","0.0570","Middle","2404.4994","-0.0010","0.1293","0.0004","1.0076","0.3199","Middle","31673.578555","1.0141","0.4969","Middle","27532.6411","-0.0065","1.1504","0.0426","-0.0065","0.0145","1.0109","1.1429","Middle","161724.180336","1.0070","1.0746","Middle","781304.286441","0.0039","0.2070","0.2175","0.0155","-0.0074"
"ETH-USD","2744.3","6/2/2021 10:29:13 PM","1.0458","2.3152","Middle","252576.69141239","1.0002","0.0081","Middle","15.16936553","0.9997","0","Bottom","65.52722255","0.0005","0.2315","0.0001","1.0076","0.4044","Middle","3478.80180134","1.0112","0.4938","Middle","7183.43639613","-0.0036","0.4843","0.0138","-0.0036","0.0115","1.0146","1.4749","Middle","34615.33016144","1.0274","1.6019","Middle","268753.93459884","-0.0128","0.1288","0.1370","0.0110","-0.0277"
"GRT-USD","0.7904","6/2/2021 10:56:02 PM","1.0369","1.5603","Middle","15118691.66","0.9996","0","Bottom","4796.55","0.9999","0.0157","Middle","10931.64","-0.0003","0.4388","0.0003","1.0107","0.4784","Middle","336968.59","1.0219","0.5909","Middle","336619.85","-0.0112","1.0010","0.0223","-0.0112","0.0220","1.0309","1.5063","Middle","2179480.92","0.9936","0.6134","Middle","16054313.56","0.0373","0.1358","0.1442","0.0223","0.0063"
